sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205
D8,112247,0.006793106704357565,-0.0034536150440318187,0.009194088373056677,0.0022606592898141834,-0.005210132394643778,-0.0040070442993462765,-0.0011542329912041548,0.00111951269524169,0.0014552551032165231,-0.0018539369508168899,-0.0002445390840289407,0.004235428269772351,-0.0006871142786937224,-0.00357927711908569,0.000753364300157535,0.0009012486908200033,-0.0001488732223516965,0.0014377791672192477,0.00065885245639106,0.0007478356781215325,-0.000526987758175355,0.0010639048805438916,-0.0032097400522437553,-0.0007250880837136868,-0.0033426765276343617,0.00044309291914886967,0.0009204367623983102,0.002096240667447897,-0.0010245234262647245,-0.00014440443706003505,0.0010224026312862088,-0.0011749640515056631,0.0010401085050542763,0.0009206800312125085,0.0006135242985626656,-0.0023194194500384398,0.00036566667722045024,-0.0016225921849842536,-0.0009177182123809081,0.0013730699229771313,0.00019612528273699352,0.0006066856470229998,0.0026705433217409677,-0.0001507143708015442,0.0008043175480770229,0.0009218191314197151,-0.00034634723306272477,-0.000952530920080946,0.00010871462506483902,0.0001765127220090819,-0.0006682036750997953,0.0003019421388599201,0.00025395685510941265,-0.00033889330609150983,-0.00040829977818314205,4.618823876341504e-05,0.0003547228575529122,-0.0004322480629213176,0.000548059867205095,0.0008489353826587047,-0.0008321093628405642,3.878588299670339e-06,0.0005242885993387202,-0.00038737510151048407,-0.000311788881051365,-0.0002814941642970442,-0.00033620959211194164,2.2946193656207037e-05,9.551488266179358e-05,-2.5847362409853248e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D9,112248,0.010842349577213653,-0.002530137316926637,0.006465966312311217,0.0012317776248356909,-0.005704372443387457,-0.004369264358998317,-0.0015213223352620808,0.003890446572319712,0.0028871423165502327,-0.0010832772957477617,-3.2793231632487695e-05,0.003314199324561153,-0.0026802514560672367,-0.002607854317157955,0.001964540462014938,-0.00019858584484395942,-0.0009878951467237494,0.0005179613181426739,-0.0011167286922737175,0.00010299159506870827,0.0011005940861212376,0.0012076461976124162,-0.0004971866585779228,-0.0017000780043398991,-0.0011862072149425593,-0.0010544602506692689,0.0010090195215346615,7.74414139968641e-06,0.0011523632223550007,0.00017814139382380442,-0.0002481843945843807,-0.0014495906600631976,0.0015819898456292307,0.0005629106011768085,0.0002508208579819104,-0.0021753361151878887,2.9407487498266427e-05,-0.001051393618925972,0.00021033388247367372,-0.001671918322625839,0.0009626166278895948,-0.0017563374566097118,-0.0003721833507579939,-0.0009791922267583237,-0.0005189351837676235,-0.0010215664969137382,-0.00026188722176271906,-0.0014855204126031027,-8.447998918188278e-05,0.00019415420893008055,-0.000915652548582765,-0.00042453252871456706,0.0009622871983700713,-0.0013631748594020716,7.467274818860538e-05,-0.00011702597402463411,-0.0003861565030864547,-0.0005281719605531239,0.0005416066696590899,-0.0013322156029805434,0.000513000161335276,0.00048035373002264817,-3.4976330263783036e-05,-9.887535237024421e-08,-0.0001786350415467308,-0.0003658494459769531,0.00014819989359181579,7.258051297885249e-06,0.0001565916550577216,-3.2082783164134254e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,112265,0.005035160750940278,-0.001379241573978298,0.006266855123539518,0.003119107642326198,0.0008097749189532923,-0.0018524761388190054,-0.0003745834976265031,0.0012454361790833683,0.000429939359756606,0.001037346559311819,-0.0004893777134880461,0.00348966909710242,0.0015088799760471056,-0.0049520383691579245,0.000472890206718027,0.0019362319179967752,-0.0027987622105454337,-0.0002956519280522866,0.0012390941649175647,3.1759275028310985e-06,-0.00028396097211007265,0.002096564695389542,-0.0021497003987419536,0.002098556155813308,-0.001391498988704976,-0.0018430937418639887,0.00028195249427438653,0.0009283345495199809,-0.000650474766004481,0.002658059974663278,-0.0011020590619866832,-0.0008737745858701935,-4.30901761609883e-06,-0.00016322306834792884,0.001881967921713635,-0.00010216378939805394,0.0001537927699742719,-0.00045897591061352976,0.0007064255203608008,-0.0002950649334383323,0.0019484649609275261,-0.001003009815305318,-0.0004961887756365486,-8.620870026834128e-05,-0.0003682721649729606,0.0010681206868863571,0.00027131003318254274,0.0004322055463288921,-5.181273671060257e-05,-5.1563900745566446e-05,-2.6939308351224014e-05,-0.001031401601958006,0.0011434917818813407,1.7179403585201553e-05,-0.0002555564271886189,-0.0007106082232004286,-0.0004297926213677217,-0.0003374061902499363,1.2483458454417691e-05,1.3761330598216594e-05,-0.0005281724555028093,0.0003916501947370918,0.0004222030988393782,0.00046816249540412267,0.00011162100013573877,0.0005805648773735962,0.00022482200841711164,-0.00042847869064812353,-0.00021110227819637323,4.620827881807427e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,112266,-0.0011991570397087178,-0.006825533226729996,0.0021074791352473326,-0.0010976673100129353,-0.005895065498321395,-0.0035421889021273393,-0.001416079268206037,-0.0013904714702505944,-0.0020768377538755304,0.0004338008044081724,-0.0013799249194248458,0.00029878562738090133,0.0022294736190886,-0.0005973110776585045,0.0007174412121563787,-0.00041174219244352427,0.0025048526291258344,0.003010318032540356,0.0012450715291273176,0.0010549762910932819,-0.00247635007056609,-0.0016888956458326575,-0.0006778661441458994,-7.161470438683666e-05,0.0010633020240210294,0.0017350045212641144,-0.000233325062361255,0.0013216347601485137,0.00016978162840864801,-0.0015845828530699204,-0.00032327710921969624,-0.00023399267584007545,-0.0008884965198864052,-0.0008710862928465092,0.001064210204552001,0.002422776941400682,-0.002440637965758202,-0.0011684336707823062,-0.0007516979045994859,-0.0008769577716087932,-0.0005937178739830387,0.0008812791688650463,-0.001559090956635093,6.153224845859157e-05,0.0009610025573392599,-0.0007293198070093257,-0.00040089385012151603,0.0014270596407329097,0.0002745596950263284,-0.00035617694113461483,0.00022266112088888031,-0.0009649421351848116,0.0006217254826704762,0.0002275945440331547,-0.000971854062936417,0.0003402601090804473,-0.0004304565339192256,-0.0006680514986932738,-0.00040477440501296685,-0.0005331323647452512,-0.0003743456137952547,0.000375336106177339,-0.0005422002939594455,-0.0005922618285695833,0.0002102637253120766,4.715372420569358e-05,0.00040454110060008443,-5.887261845359636e-05,-8.347917134499814e-05,-0.00011509920649048282,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,112267,0.0010275150306162527,-0.011165431290429765,0.0042573235441934155,-0.0007641845728213151,0.004795516590363596,0.0010146453467407364,-0.0028559339465115087,7.28615854463739e-06,-0.00022703197196108978,0.003423412163703756,-0.0008028502124158451,0.0038315403151477313,0.0026632614916058915,0.0010450957138381013,0.0005451297574244866,-0.0024417059551353165,-0.00023857343317488502,-0.005781427449303215,-0.002086641111227355,0.0018819346954265551,0.002205567754870837,-0.00033058648278658286,-0.00015029948797663645,0.007060765179089938,0.0056354548810930655,-0.0006584118748930783,0.0014311901449222822,0.0006305143524326434,0.00024406163852026727,0.0021634649445023088,-0.002091958734565545,0.001311876740858579,0.003763783217279679,0.001428320552557892,-0.00046853597519562,0.0008870209111290631,0.0016081302875755575,0.00161190587485428,0.0015924198302903687,0.0007556229222190363,-0.00018502150988843137,-7.878108854524532e-05,1.778130620672682e-05,0.0006390770897119286,-0.002116030017915109,-9.190294011562566e-05,-0.0015755681681600677,-0.00023178522121882492,-0.000655764770080183,0.0005199502151242518,-0.0009000126232765253,0.00010368849108740924,0.0009748932946502739,0.0006496743759450331,0.0006896521853800083,0.00024442322384605195,0.0007125481040663058,-0.0006824455875621413,-3.252746298129362e-05,8.159709534979369e-05,0.00018320177782650955,7.218307426527952e-05,8.759596066164799e-05,-0.00011111031603110372,8.787514597942695e-05,0.00011500477059225573,0.00021185038917901277,8.555335759053326e-05,-8.363630144175332e-05,-3.9723204691160305e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,112268,0.005890329181967882,-0.0006504640807176665,-0.0011828214934256032,-0.001571236981433907,-0.009145418288585509,-0.0065299489415718915,0.0002261314431982319,0.003655745487958066,-9.029101494213984e-06,-1.8407073240181516e-05,-0.00019747645562096208,-0.0006941716036140347,-0.0018258371543328927,-0.001383366892353853,0.0038917398590223545,0.0017578916960432026,0.0017324272838052728,0.00026035824857324237,0.0005474757804482445,-0.0015494530225509575,0.00017743693870698492,-0.0017558451012402744,-0.0007616529772478443,-0.004267538728786512,-0.0027008146951416167,0.002697789029288471,-0.0007631631359665438,-0.0007592291702208288,-0.000393943292203356,-0.003545852826728063,0.0018541505587867252,0.0013034376727247092,-0.0007456078789261474,0.00016212365757000175,-0.000959818279435609,-0.00209841000500788,0.0010638094613925977,-0.0012991876602361817,-0.0007796566253197988,-0.0004756687814539054,-0.0011726483920913731,-0.0007917516396961172,0.00041213584850730895,-0.0009709602701260912,-0.002236249582849967,-0.00037867562341284557,0.0004968792780332671,-0.0011176483279436314,-0.0004512421455061085,0.0008019994369885469,0.00016624249513323708,-3.1883305205268156e-05,0.0007144052205137452,0.0009003578955412907,0.0010518710658431651,0.0004384416922666133,0.0006822197321398039,0.00041945573508885714,0.0007495026551480103,-9.5519999053044e-05,-0.00015469709581751877,4.610969339313981e-05,-9.440307730984435e-06,0.00036800443145413035,0.00029169609733515126,0.0001421496634341282,9.49779703109109e-05,-2.7943199684676865e-05,-1.2330095482315111e-05,-4.753810353495514e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13,112269,0.006374588049337142,-0.009401294551045764,0.0035596743515415347,-0.0020969460428452713,-0.005330693007782957,-0.003532448217657632,-0.0009861305175979088,0.002270498004979031,0.0016164107427230488,-0.0005568526049218238,0.0009221477624188094,0.0011660181573708748,0.0009743092362775902,0.0006141105201005193,-0.0010904403635165827,-0.00043721635828906577,0.003373864608780641,0.0003372765593246888,-0.0014703597587251691,0.00045787490863149246,-0.0022848844695242073,0.0007903502919325985,0.00025355369093771406,-0.000805236351100925,0.0006381521588847927,0.00031108765744934484,-0.0004024604359175119,0.0018045350016114132,-0.0003159075202108728,0.0002182858362560562,-0.001272141067969084,-0.0005925291727622864,0.0015586436680817648,0.0013418736463849381,-0.0009670557813953201,0.0011461168916504767,0.0025245196076692186,0.000652532210627388,-0.0002458612337987453,3.390231300898138e-05,0.0003432244086590524,-7.485192284177657e-05,-0.00019854086235151342,-0.00010971606404831158,0.0005772050317292329,-0.0010519675793654358,-0.0008365623435605732,-0.0006312185954575808,0.0008761929538928413,0.0018290040205815182,-0.0016136890333925433,0.0004990181692680976,-5.980304581304973e-05,0.0002309068365205913,0.0003074687808920383,-0.00035213710197268017,-0.0010388180630136069,-0.0006529270096237957,0.0008814287815229869,0.0009094283600571175,0.00022880028679181925,0.0004833575445265568,5.694998715028014e-05,-0.00016559321722996973,0.0006061374627571822,-0.0002803966017581851,6.844697816847958e-05,0.00013623755390191667,9.825330044560415e-07,3.7747428047422883e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14,112270,-0.0011685721473795533,-0.0006915172663600731,-0.003747297351801705,0.0005744221182446918,0.007793512750873274,-0.00018632076746256083,0.0009319292642155572,0.0022732874537211623,-0.0034626811572635537,0.004917290516991726,-0.0021185865472975575,-0.0017185059123945613,-8.570519775685258e-05,-0.003154616317748936,0.002256243604450275,-0.0018053422079841264,-0.004315137254802627,-0.0020653076615403006,-0.0004037630223891997,0.0007414395581378894,0.002340501067638628,0.0016523480541229961,0.0006365797655703458,-0.00238880553966283,0.00022392477259431523,-0.0013630964954196088,-0.001997699778784683,-0.0017724149913776336,-0.0014433366509925666,-0.0015459859066055148,0.0008247357675382273,0.00024827854847741767,9.352113423901998e-05,-3.961550034972861e-06,-0.0009393387498125466,0.001107888598834048,0.0008079014517099101,-0.00188053846506617,-3.556311405345729e-05,0.0003373052639225486,0.0005044228871179683,4.69451927449745e-05,0.0014168130188709019,-0.002796508347219745,-0.002074534900205307,-0.0016195249551006557,-0.0005457173008152522,0.0006479854894327248,-0.0006062764972902389,0.0003952158057861399,0.00028173353682750996,-0.00013072617496583724,0.0017453548450023027,-0.0011908381401273271,-0.0004670079631650923,-0.0010111493990549315,-0.0008089163799738067,-0.0008802318474854178,-0.00014849648290638805,0.0008880212288842289,-0.0003969821381059946,-0.00011336612502952059,-0.00029798606022660634,0.00022846831401554646,0.00021385319063039595,0.0003326458752623876,-0.00011700333576736815,4.997178084195237e-05,-4.982194784802166e-05,6.95594053690279e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15,112271,-0.0072297971066918425,-0.009228831120319712,-0.005125568187824484,-0.005492358034176425,-0.002052747067805455,-0.00037957739439236027,7.518528099942449e-05,-0.0028118510223335198,-0.003055255544225944,0.004410200077036253,0.0008447454621838458,-0.001889608027146642,0.000964537533490458,0.00115479816626001,-0.0012277881317422255,-0.0005770155988362687,0.004635691309893759,-0.002144993133370834,-0.0018462724401814045,0.0028967981860212435,-0.0005484448254475877,0.000994396458334244,4.9140530862970106e-05,-0.0013427047655736946,0.0018249513898142581,0.0036455748104395717,-0.00023827027680354765,-0.0031040083265642783,-0.000568882065845806,-0.0015067989400769349,0.0017173952785638187,0.0007238960367781115,0.0022652363329509167,0.00011703837498497723,0.0023420765576651257,-0.0005674243907878136,0.001567523197952666,-0.0010887449429530837,-0.0002884515636732618,0.0011113987700899657,-0.00022969924412335216,-0.0012731431250772986,0.0004158135428679045,0.001229715468129171,0.0008226274018496598,0.0008557421503692466,-0.00012751016932120314,0.0004172418971383924,-0.00011922385177760616,0.0014516685034426091,-0.0015233639322488688,-0.001024992441129746,-0.0008230303180392905,-0.00020374547869420555,-0.0006790200458202723,-0.00020785105736611156,4.82059842195648e-05,-0.000823122173990861,-0.0003069148575322292,-2.7103810556462378e-06,-0.000497463520202746,-0.00016267219859054997,-0.0001370254629844665,0.0005463701713529882,9.437108074900302e-05,0.0004155242069811457,-0.0003610683932109429,-4.087328182200185e-05,0.00018203460035960765,-4.7259984725174506e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,112273,0.0027345234381001005,-0.011010238861903032,0.005514871117250841,-0.0025398097056057918,-0.003427067798779588,-0.0041139817511785404,-0.0005446459931963797,-0.0025875019077237433,0.0028789386546528087,0.0008864502186482191,0.0014839340953368614,0.0008470472782349863,0.0008530860930784176,0.001007662907408909,-0.002258080021568733,-0.001014656285321714,0.0033276015366144962,0.0013093113146270742,-0.0011269992131514711,-0.0010820343676484182,-0.0030139419642985815,0.0006331956106350839,-0.00023289364963787672,0.000720406344448981,0.0004783534351808749,-3.434885059283047e-06,-0.000349081130522106,0.002114133800632689,0.002879337317707957,0.0007843837167806899,0.0010230848234406352,-0.0013663356243713743,8.468862496292116e-05,-0.0017770431139040705,0.001179339802576512,0.001358013259773807,0.001763417212744223,0.0011608502277035888,0.0005872852592849793,0.002599743640268882,0.0028676788635743533,-0.0006123305402359722,-0.0003312723181546424,1.2935644931864542e-06,0.0004213088448935375,-0.00016732683910626516,0.0012077519138927002,0.00022710624258105114,-0.0007322899400039251,0.00023316393118680935,-0.001477322932406849,-0.0009390226087046469,-0.0003672215458414726,1.3517492404588798e-05,-0.00022700103375616573,0.0011777345633843539,0.0011406797286962421,0.0019154873251985816,0.0003173119612228919,-6.716142409226115e-05,0.00047496196771955757,0.00010833932815329556,-0.00022068612500004682,-0.00028415722265595893,4.211333493625764e-05,0.0003693059141585348,-0.00027771575669841995,-1.939003530742239e-05,4.739758684960031e-05,-7.363145614962296e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
