sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205
F1,112265,0.002547589831771113,-0.0025563868737157637,-0.002992628363685137,-0.004650985940986176,-0.0037610604325800214,0.0026694367128527706,-0.0033381505733140475,-1.1197233785469051e-05,0.0013609632142678795,0.004178429023823159,-0.0011160492180611655,-0.0013626332206483568,0.00023607001262622006,-0.0019157527616213016,-0.004675579413275958,-0.0010799431687635189,-0.0020115471672889533,0.0019243444812406143,-0.0018349620768231903,-0.003837734093474778,0.0026803545900111166,-0.003031543199842961,0.00021420132557428605,0.002253689274239538,-0.0010070787199346887,0.0026193587021976538,-0.0030296172669970734,-0.0023007001124200656,-0.001863796700361399,0.002956870803214039,-0.0006060502641128316,-2.7551622430086802e-05,-0.000562825686238981,-9.512617127822023e-05,-0.0033381345277925284,-0.0004176070996538521,-0.00041086797351277466,0.0013628598139779596,-0.0009730574672356217,0.0011382422738094153,0.003603690789848256,0.00045285076247158536,-0.00013355242935792622,-0.001909201820356165,-0.0014684302306437176,0.0036827891276790983,0.0012616876449125264,-0.0027731854752740537,0.0012309373668535936,-8.247957160675801e-05,0.00030391789124441205,0.00047175497744681794,-0.0014815956806291516,-0.001489877099891308,0.00126057655176345,0.00035708298023927066,0.0012142653331868513,-0.0004314772423919336,0.0008803569372386531,0.00012107874956147374,-0.0007676912096420289,-8.30493609035927e-05,-0.0001959280813969813,-0.00040851185658676145,-0.0009317016443150664,-2.1961009296358475e-05,-0.0005046000885900006,0.0005410281946623302,0.00038616954086154615,0.00013846310121042862,-0.00012101554687363079,0.0005798578692467159,0.0005132216534825368,0.0001571847050435264,3.670793387612019e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,112266,0.004881827403920203,0.0004149530027127609,-0.001335595519669664,-0.0002821992699043442,-0.0055509771250615994,0.001321796585341496,-0.005088086849782031,0.002667498534140666,-0.004616614131646747,0.0004986953255707714,-0.001933041359969328,-0.0028330104397199245,0.000926432429731712,-0.0019238962808504902,0.0007594116494985186,0.0017912352764659133,-0.0025275207856810013,-0.001319692140923101,0.0033321184394414886,-0.001408569834391879,-0.0016258146769727558,0.00258381367530324,-0.0012529960583311736,-0.0034769482409360802,0.000519287632101592,0.003077782474045432,0.0027123700756150632,0.002370880267663096,-0.0013422133284429693,0.0009596835961319108,-0.0011567911689885167,-0.003859145237788324,-0.0022769578836201653,-0.003185397244383221,-0.00021780830569749398,-0.0007470946550131381,-9.020083316992251e-05,-0.0026049008519216316,-0.0010595664737869626,-0.0019406196089353789,-0.002456300815280515,0.0007379403273207799,0.0005755423408939699,-0.000866410988942289,0.0023138478788418976,-0.00012328194247093662,-0.0018648462218185367,0.0022976394036268682,0.0015467980457619791,-0.00047874183542000735,-0.0026791447247688145,-0.0012321734477066966,0.0012203073035970422,0.0016356249978631177,-0.0011932360859167376,-0.001595787356462571,-0.0007376458104655175,0.001873020975235992,-7.44136351984316e-06,-9.871197869931717e-05,-0.0001528517787458033,-0.0007660933952645772,-0.0003645911625511895,-0.0007055579655071999,-0.0012307176030860155,0.00042448914392612065,0.00014245801048641028,0.0005053870399279094,0.0003082403424038796,0.00024235049773889097,-0.000450018117900148,-0.00011049983758055331,0.00029761068543663217,-0.00021009935383519383,-6.742457441772645e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,112267,0.021825618873788383,0.008030781755433258,0.0037149266516874244,-0.0025358942867900794,-0.004585030241577508,-0.0014841281013970927,-0.00768011538700109,-0.01608181137996626,0.002738030980430707,-0.004247246793812443,-0.0004012104529687047,0.010341300315014844,0.014169472018205596,0.020290200661032896,0.006241820691212104,-0.0036474519975270114,0.006165419364900295,-0.0028963416095946497,-0.0014927649628974648,-0.011455643772167375,-0.007532441216778332,-0.002891909157940181,0.003269753058881178,-0.0004468888654509608,-0.005941675930586007,1.376183531637185e-06,-0.004224598480965877,-0.001012420977671024,0.006836895557829566,0.001249571222114172,0.0017114351677768446,0.0006637700517569521,-0.0073479938288697096,0.0028532460037436836,0.0011035424291192405,-0.0032827325578752924,0.004885585447427323,-0.001973576266204231,-0.0018899322798708452,-0.0011799104810388955,-0.002616092019635933,0.003761453867895049,0.0033565693623912947,0.00100128969400733,-0.0015770333989554093,-0.00016400726237842883,-0.006203769062760248,-0.000758393271901854,-0.002051928989695431,-0.0011914810323097919,-0.0020103491661591097,0.0005168242494202662,0.00019034413128964027,-0.0002579979964342954,0.0010352068541487544,-0.0005394455696346537,-0.000506352523196229,8.460096930358612e-05,0.00030273537229794637,0.0006049828189162947,0.0007994468525063014,-0.00013044546382424648,0.000493649290161879,-0.00028985873908978437,1.5386921249283735e-06,-0.00041329761981956934,-9.764334404637276e-05,0.00017935646113440676,9.232460460333088e-05,8.41406173241545e-06,0.00012568832944786864,-4.7332716610389776e-05,2.066031102020067e-05,-5.356673856269796e-05,-1.6709888800811397e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,112268,0.0008374397901228831,-0.0011002278201333899,-0.005204567348341163,-0.00548184198909918,-0.001188843741588294,0.007488192525134834,-0.0034116705585999943,0.009231649637424566,-0.006381953800571721,-0.0012257714652263124,0.0013274026357979858,-0.002905266262193565,0.005528649535108005,0.0007850210024309339,0.0015023709113276226,4.9429051600898925e-05,0.0009933480941531469,0.001832403496573376,7.627085359954755e-05,-0.00039386379805033664,0.003580119800748015,-0.00016770397650484685,-0.0051622698956269334,-0.00012033483062141363,0.005107880857058227,-0.0021334061525168165,0.002581018668344492,-0.0008357315611069215,-0.005027631189607002,-0.0011393147810154177,0.0019932134206267276,-0.0005067630797786384,0.0013894310635917254,-0.002360384710358379,0.003029024590651382,0.0016238852156982343,0.00152150584952944,-0.00022226359855683528,-0.0015496472349021558,-0.0012903744675413866,-0.0048041073647176295,-0.0030221268790736142,-0.0012750945051609847,0.003810678691032517,-0.0010121157816633361,0.0019980383814011504,0.0019729320432957907,0.0019815191789516206,3.485324869168477e-05,0.0007678069325395327,3.3147063763342384e-05,0.00011692712046080856,0.0008006424580368329,-0.0016969176979681592,-0.0023764848701087094,-0.0005737397622700358,0.0005675111470565975,0.0011451140100496972,-2.4647684384643212e-05,0.0020326527088782953,0.0005753320507749243,0.0001359147253082529,-0.0005884949047093003,7.277413713399512e-05,3.80699283486541e-05,0.00030533990741972444,-0.00016257642060644951,1.805245956727363e-05,0.0002675987061450924,0.0003258515136188249,0.0002756092664302347,-0.00012882063923022307,-3.7042776412412114e-05,-8.958862674712658e-05,-5.591991758984072e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13,112269,0.006917831750766693,-0.0022165268548853204,-0.002847376378037128,-0.001052152011946076,-0.001518262193487673,0.007355977193057788,-0.0036870741816460877,0.0032825315060576858,-0.0034131995215464657,0.001054541736502076,0.0004993220131584911,-0.0034183065032593477,0.0023865916300389632,-0.0010604829799172474,-0.0036330223537767046,-0.0037122412726310174,-0.0009432588090529568,0.0006894907066313634,0.0029713453510357116,-0.0017835913087599648,-0.0011386272904571077,0.0023528611791986645,-0.0011237108682799171,0.0019776256372669985,0.003629892581412127,-8.638229683490011e-05,-0.0006604501704699635,-0.0014130954780894316,0.000547746405796181,0.001109689464855207,0.0017989084009136151,0.0011816900376882791,-0.00018451015723031534,0.000323401882435531,0.0014716385278704355,-0.00034472535376413056,0.0018893977566600292,-0.0011930089368868185,-9.759719664428712e-05,-0.0017538831005887749,-0.0020641273873517,-0.0009528704939214529,0.0013499320786007287,-0.001954369025069194,0.0010770934065392785,2.8201034004685505e-05,-0.0016250894439285863,-0.0005295562926194474,0.002472234753046056,-0.0014356988726758144,0.0017693841992444557,-0.00021896931953284545,-0.0007601858105271736,0.0005963636062426077,0.00012052236669202857,0.00013953526192950143,-0.0011124842486906672,-0.0002902034042758329,0.0013258206946093686,0.0015212849929878494,6.793863216561072e-05,0.0011334967635612298,-0.0004747865772667544,-0.0016316362078627389,0.0005556762656086646,-0.000964588490690762,0.0007092033014057731,-0.00037707760986801305,0.00033665478132455614,0.0010931778253847196,0.0002028801422704252,-0.0001835513865345356,0.00020940843539543665,3.582302584622033e-05,8.697378828309845e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14,112270,-0.0015977197881746022,0.0034340484625030843,0.000794570959011156,-0.004596646684963362,0.0018463943687551795,-0.0014740678910595715,-0.005468312584336355,0.0020099500407268042,0.0022725235048249534,0.0031905699259377287,-0.003578658935624713,0.0003561454437856062,0.003497521654639464,-0.002753363494891655,-0.003258856232208728,0.002887227382676495,-0.0010824252547929985,0.0032430230748839366,-0.007123641021829264,-0.004330136731110898,0.0007739965643435892,-0.0006198521478879322,0.00039688828396909365,0.002321584620560569,-0.0021994717947158887,0.0021980673495432426,-0.0032037290920634816,0.002558420351014766,0.0012589219427012743,0.0007203397574582381,0.0005046713403125379,0.0008952805510011074,0.001478865690491732,-0.001475368052796027,-0.00010359302048765959,0.003729949234616829,-0.002665274390756758,0.0007712498574601185,0.0018089856791455403,0.003419823824942162,-0.0008484470340746173,-0.0025929176943186648,-0.00038217187622437875,-0.0013708040119020835,-0.00022329457816597565,-0.0005533016935443313,0.0005051282686834903,-0.0005263358645590229,0.0030708050567838634,0.002278094595608193,0.000707458503193076,0.00022143470224977475,0.0005487122748624384,0.00013834787188723153,0.0008495311011553672,-0.0013186908393681262,0.0017006684850289645,0.00031026595205027195,0.0007574964638396036,-0.00022161251792469818,0.0005545997106778607,-0.0014916416304910794,0.0008304535341529855,-0.0006425425272457627,0.00041716002207538907,-0.000800923378452686,0.00027621383301615506,-0.0003221820810804996,0.00019574329803768536,-0.0012188938425884818,0.0003987949546362166,0.0002467515622386069,-0.00017573132559995058,2.8784305698938054e-05,6.454755957844373e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15,112271,0.002050350990571312,-0.000493337225052786,0.0017068436964872522,0.0031034831399677464,0.003125294858983211,0.00038415326377751077,-0.008497280589178861,0.0053247315470548815,-0.004782451291641511,-0.0012419535272401054,-0.00011477379277959953,-0.003074729862660814,0.005333739210064145,-0.0016693094051077667,-0.003691352765723679,-0.0001816042895972792,0.003806813272725514,0.00467682505374175,0.0006215261930842635,-0.002392542258748012,-0.002341133616354863,0.002822092012310058,0.0009679182092903746,-0.00014949533779025072,-0.0010463850477104302,-0.005538001554077198,0.0010112162158113528,0.00163005283624623,0.0026042922424342,-0.0009648896156032017,0.002532954030494521,0.002071148230493996,0.0007239219068257636,-0.0011492769768707077,-0.00015676090133990848,-0.003322577036039202,0.0015197650424504223,-0.0028252219928806273,0.0014146679606641917,0.0002785849575234981,0.0007276849917342464,-0.0017871399273065793,-0.0032166850641552787,-0.002412855668331368,-0.0008741563009824451,0.003737122074038513,0.0025788202492185337,-0.00019162739851540043,0.0010021514605273835,-0.0014695667623376846,0.0015270888849348374,0.000451795267630775,0.000480802264489787,0.0016317331225247428,0.00039854464399673064,-0.0020022559344066767,-0.0001897441418152178,0.00013000727846040634,-0.0008527035609968348,-0.0004770943866390831,0.0005144736222618358,0.0007242528346921669,-0.0008024249976081511,-0.000993852239960119,0.0004153332871410121,0.0005693090077200857,0.0003910056841669387,-0.0005450805884718093,-0.0005892754034017614,-0.0004897470249061778,-0.0001998091855169502,-0.00022924937156449098,-0.00024408977275197654,-0.00023395580930271845,-3.6963899715281944e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16,112272,-0.028701053275369415,-0.004275559339233171,0.0029746035554300315,0.07430328840255084,0.0033364538652613396,-0.04073254482054771,0.01958014494803169,0.03610638122073361,0.06148560995593456,-0.0052352743790616725,0.0010512610385263414,-0.02689710726554128,-0.006408853711735494,-0.006860286419069329,0.03637278951050144,-0.01802174147830368,0.025281442968752933,-0.007730383468277674,-0.008375792917275185,-0.014693471914269783,-0.013207995251655131,-0.010384291357797735,0.0025223338604365643,0.011912933433403146,-0.016184352445542487,-0.010794931037737491,0.007842099442986987,0.01300284013641451,-0.0007221322586985202,0.00275735895757948,-0.0039089214323178205,-0.0043100972968774225,-0.004643951371798471,-0.0021352080725369135,-0.0015379694084993096,0.005183282088746405,0.0024886428915322943,-6.330157340734741e-05,0.001315715718381591,0.003385788056154088,-0.000539726716312482,-0.001232742223234655,-0.0018019326238153663,-0.0010083979910824653,0.0010082496349143309,-0.00047277052427426415,0.0010082570560819174,0.0009710977282182241,-0.0001961642325900962,0.0003831951423660041,5.053347940653798e-06,-0.0004952461544571665,-0.0002526943147553235,-9.666589537691185e-05,-0.0003520762152331147,-0.0005573853703982125,-4.5933431733864807e-05,0.00028256822393263456,-7.36666874709022e-05,-0.0001371750470997495,2.028548961043874e-05,-0.00012230493703700238,-4.313274007833727e-05,-3.987938623139376e-05,-4.7165109413850996e-06,1.5446839078320796e-05,-4.586654537521185e-05,8.11872550394207e-05,3.538200287246641e-05,4.735575136253995e-05,3.819034746806462e-05,1.441064805302415e-05,-5.35195178517968e-07,-1.2273018711736558e-05,9.16866160478958e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,112273,0.0077127516117065755,-0.0023494964235283265,-0.004580476299427289,0.0006391880291517278,-0.001375631474461828,0.004531987528460052,-0.004373905938367999,0.00023661682528978672,-0.006532719196612785,0.001080604591299748,0.0015450816066422388,-0.002696959409489836,0.0016497209293272017,-0.0022915531218569225,-0.0032630714177761563,-0.0012975678704244583,0.002073951572696122,0.0017062680281114794,0.0061775203798875,0.0004371318022296931,-0.0031375765364431095,0.004843744179862128,-0.0007235380329090937,0.0006883171972860168,0.0021728295440662064,0.0024367246062917272,0.0022873570077835714,-0.0004652249367101888,0.0007974787600114847,0.002241311907345052,0.0016732796969811678,0.0013878192826569935,2.0621840835478522e-05,0.0027233828977106995,0.0008486288294340811,-0.0004570178960499893,0.0038566882950717336,-0.001080214250568995,-0.0014245094822146458,0.00029668747326059555,0.0014160178434590395,-0.00209608517110942,0.0009556325755989619,-0.004372801728418498,0.0018046328643001543,-0.00151774082674282,-0.0003304751229220987,-0.0014716319369350139,0.0005756520380083371,-0.000516418927270124,0.0008706096928521297,0.0006251687123555706,-0.0011233296919883043,-0.00021542701368107027,-0.00042961808633854297,0.0016727884857916388,0.0015491891666872817,0.000992668715035947,-0.0007082871688183894,0.001423831654706039,0.0004275324978419702,-0.0002244688423480034,-0.00022885386975913816,0.0001796726091884265,-0.0014094144502689524,-4.9347950495105736e-06,-0.0007815121012962339,-9.926292818648648e-05,-5.879801092521186e-06,-0.0006694869958725506,-0.00029224126898696806,-0.0004706739159605502,-0.00016622904033829162,0.00017804547574994096,-5.331194228075574e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,112274,0.004594016536390243,-0.0018941392041805917,0.001665724796829166,0.0021569280425432517,-0.00301277166475091,0.003977049145781563,-0.003794825921027522,0.007175571021042242,-0.0026337019396543487,-6.29460825179357e-05,6.070597061354772e-05,-0.004211590056495702,0.0022392410040364017,0.0007896888523305592,-0.004019965211175091,-0.005336910114071244,0.0002184376657667576,0.001463305645042675,0.0013447448588874732,-0.0010960909962071553,-0.0026364028450047696,-0.00243847719284922,0.0010210304616998511,0.00331538898305913,0.0011481259674315332,-0.005118384043681543,-0.0009897736340992358,-0.001601158536099669,0.0057309640043124305,-0.0034715832265818903,-0.0003539324463280116,-0.0002284891042391197,-0.0011124296431445752,0.0015924414327291388,-0.0010620134797751104,-0.0031698106073853264,0.0015624970776739653,7.990122268186333e-05,0.0024633238832232995,0.0019431152293592105,-0.0006272836295854826,-0.0028238114310511256,0.005159377834413444,0.0007279081656316669,-0.003485504350961692,0.0026068696209216222,-0.0014190938098189942,-0.0014046803647349863,0.002221817732598144,-0.0008365699496282046,-0.0005580685309610739,-0.000849090779881482,0.0014673833523243841,0.0009683923822825353,-0.002833300146898524,0.0025714510487040067,0.001644886837110712,0.0009870085319926484,-0.0005347727529156033,-0.0004623535607450473,0.0007328332563895228,-0.00015638615220382794,-0.0012970779232545431,-0.00044523855229199017,0.0006549350054374973,0.00018582814835229515,-3.8770035460033255e-05,0.0012563767309534618,-0.0006079464906984171,0.00036542113311346236,0.00024227385184505783,-9.996896408572895e-05,0.00024717070618597407,-5.8185126333003296e-05,0.00015519877249821196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
