sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205
F1,112265,-0.01556840374657057,-0.0009540272995338976,-0.015222982942248482,0.0029935801671213172,0.0022263393117371174,-0.005647954254615208,0.012238823254188277,0.001012710011132255,-0.00025027463041389403,-0.00466234240110961,0.0008342053867093683,-0.001370522435837212,-0.002661941049375008,0.0019241501338128106,-0.0021592428326800248,0.0026269365188331963,0.0070722210617935755,-0.006134533223298687,-0.0007968254309357573,-0.0023524150836906747,-0.002248573391827278,-0.0016560605664207042,-0.004316127958105166,-0.00025787459054724913,0.00012846082634179333,0.0010837140275974327,-0.002047572640919363,-0.004313715621886303,0.0008527768623658162,-0.004207747644053074,-0.001142929772162934,9.570473092286187e-05,0.003801640162055222,-0.0008914371554593027,-0.0017165244460233527,-0.00102708796433099,0.002650507376939056,0.0017808336637882775,-0.0002550633768567021,0.0012896666979414382,-4.4032899065216e-05,4.93889890924137e-05,-0.001832827529115945,0.00040313138818301035,-8.628826601752339e-06,-9.732921491937006e-05,0.0010670101214322796,-0.0013050878198863482,0.0026239430864155194,0.0008671564875350938,0.0008986361619228438,-0.0007954572514183876,0.00030253366601958384,-0.0009040899369167042,0.0018476781922938527,2.2130109763795753e-05,-0.0015647377695938904,-0.0007253294670299321,-0.000547277758143393,-0.00016507845195416697,-1.1987760865139987e-05,0.000789798677849016,0.0005567999495065245,8.377328784438088e-05,-9.471673883608415e-06,0.0002947847101730655,0.0014227218662585272,-0.00034443468328296077,-0.00041469399650702815,-1.5765509569510904e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,112266,-0.02398714584705644,0.007543199851527596,-0.00680376019182269,0.0007713262306976175,-0.002136264938603257,-0.00048061910761814936,-0.0018999766680375925,0.0008257616817872954,0.0008976765441011678,-0.004535931233207078,0.0023161033419993367,-0.0008217754696079694,-0.003470344642898807,0.0008711860722903852,0.001173411373728364,0.0009185799573226059,-0.005158008484615771,-0.000796916007860327,0.0006331365724484394,-0.003292481071346539,0.00223433218108099,-0.000910556130707213,0.0007827686298362852,-0.0019322917995030393,0.005001730456762171,0.0027528016308506565,0.002098251874718052,0.0009977257427094181,-0.0020863380875621464,0.0012422889666479323,-2.6101645437730843e-05,0.0028202462022002333,-0.0006007863095591656,0.000893598916125793,0.000763044768531693,-0.001529639763956299,-0.000904717521789981,-0.0018341956545186709,-0.0006894684698425786,-0.00015905194951426355,0.0006900543838619039,-0.0006730728230967962,0.0005564815959671924,-0.0027317547586277217,-0.0031080879004514034,-7.70217111357112e-05,-0.001145776185146807,0.0007113679655306781,-0.0017626732871166243,-0.002902368247883966,-0.0009563914799377376,0.00047036945425848336,0.0012680807361290605,-0.0004824008633020133,-0.001083449158090073,4.2875596288678785e-05,-0.00031759494612132493,-0.0008185497344219512,-0.0009048373863456879,-0.00010456397647152736,0.00040867097337010465,3.592171121114861e-05,-0.001206112368495944,0.0001787276969695053,-0.00031037254824841303,0.0007703967194401601,0.0009766543914777556,-0.00014454265834985608,-0.00017362792805667105,-7.645586550212435e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,112267,-0.023724690482944257,0.025220929256421994,0.0037737519824760646,-0.0034112542587811765,-0.029606851256693732,-0.009080599588064486,-0.007269487086964575,0.016415224213997437,-0.00025766237866576365,-0.0005173629429634025,-0.003898397374565117,0.0021445999920097743,-0.007444584118934399,-0.001832053221944101,-0.004465690298017934,0.014241989945021417,-0.001318486216178411,0.006177222203114767,-0.004554287515764211,-0.0044429392443540985,0.003688638922712588,0.0019773825149573513,0.0034668791733510947,-0.008523176415257877,-0.0017472346638873334,-0.010391396490617863,0.002592985856746103,0.006321121050194734,0.0011766220801332783,-0.00408520270816954,0.002277991401685094,0.0036904021034519174,-0.010373478370209516,0.00040853659849461176,-0.00013395474955131488,0.0004699076263333617,0.003285008834564752,-0.002319175549403987,-0.00294286827359924,3.959687355837024e-05,0.002105939200481999,0.0009268879956525417,-0.0012304589371766935,-0.000774890191227694,-7.589989361911657e-05,7.435324787038977e-05,0.0021978718310547043,-0.00014108454759472424,0.001210792593409227,-0.0014265893484267946,-0.0011199816436683289,-0.00023937107180820437,7.170803497313379e-05,0.0006913284220457782,-0.001010625751197919,-0.0011779636957477788,0.0006076740932866745,0.0005248339913375134,-0.0004278868655686179,-1.0351067631131963e-05,0.00045099361898853036,-0.000263849607047673,7.898272906446774e-05,-0.00030454980445974474,0.0001678358806146529,3.539654823518177e-06,7.946180941293207e-05,-2.1545484938729185e-05,0.0001084499862199444,-1.0733429167627389e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,112268,-0.016771290556478604,-0.0008626855403451427,-0.004738736823411392,0.0011425148903811046,0.001910238559260114,0.004605690733652484,0.007472617788494801,0.008463476171601043,-0.0011485900672037971,0.0014066561179489458,0.0003240719331597586,0.0002109786318957758,0.0006914793397734422,-0.0015110967316128306,-0.001533667138846216,-0.001957691823871582,0.0013043359349589828,0.0025917430917224336,0.0015626209378335847,0.001625263939424008,0.0025195351386671392,-0.0035837611183012824,-0.0031244888425338764,0.0014472530397367349,0.0039307337633259,0.0032889442882265587,-0.0038738705495008096,-0.0021548403741169903,0.000315089802161983,0.0003345281967239067,0.003922905777627554,0.00156136739892703,0.0037838267182597456,-0.00016165161013595387,0.0017200053595222827,0.00335522895903155,0.0012569683421667444,0.0008583368289750266,0.002720736463645345,-0.003200087243554049,-0.0005734790750890879,-0.0024846710161867467,-0.0021059659311245906,0.003369892324930981,-0.0024747213314853795,-0.0018784149869119908,6.380436723349567e-06,-0.0022289524769733885,-0.001743635667688061,-0.0005206820461364956,0.00020637528244524283,-0.0011616144312736089,-0.0014980908256348963,-0.0006251497126469256,0.0005162427308930083,0.00013161358627352052,0.0012982642940321438,0.00018153048281148573,0.0010326954749338068,-0.0008161078919347255,0.0007144374389661501,0.000349556567883236,0.0005127221098169477,0.000595934198230432,-0.00034181606608491884,-7.763345305134571e-05,0.00048637581162388425,-0.00012957990084391807,-6.169795007509102e-05,4.980612231244684e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13,112269,-0.02960121382345673,0.005169167533801988,-0.011658782982177861,-0.003165204408539569,0.004039277065145644,0.0008814023373537041,-0.0020999732703627042,-0.00022659652313788378,0.00039617302637976896,-0.002236985102359198,0.0033334041159217755,-0.002325967041551043,-0.005052538918650812,0.0015208544046294834,-0.0005012406645649092,0.0006754354417593669,-0.0022941923849756013,0.004823111524747972,0.003072570955765112,0.0002219582547382842,-0.00022018404463381477,-0.00016586151532190012,0.0005171193417076444,0.0005410206440006571,-0.0028829938002489144,0.004161037981274388,0.001322015756522181,0.0015908226336234718,0.001403090897196972,-0.0016065548935749868,-0.002205953057599446,0.0041070122676573565,-0.0013831484923647421,0.0017957767000184013,0.001433536819878041,-0.0010256332891199376,0.0022897684509996102,-0.002950267380440478,0.0013934257515981316,-0.0006046139882103393,-0.0010961228639659799,0.0025676192467494487,-0.0036552473149917,-0.00033791951722406615,0.0005188547082209711,0.00030566056975320964,0.0002595562888553389,0.0018306490314211488,0.0019699036557818267,-0.00028333378700620845,0.0006183440446637138,0.00024632826100002203,-0.001770341475956196,0.0010228091558220865,0.0012881167027141668,0.0005592755398121621,0.00027516208451087016,0.0004606106847876402,-0.001390492940442821,7.183222633597282e-06,-5.7738217791893944e-05,-0.00016856307562053711,0.000824741535583025,-0.0007734210864124306,0.000553958321340166,0.0004629584632936403,-0.00029298298330276035,0.00020710731290799543,-0.00021247561608013756,2.506090461197557e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14,112270,-0.014285562776164726,0.00045645448936949015,-0.0029318289491103676,0.004389498969328027,0.004369748915170598,-0.002237955374788941,0.009506565737221043,0.0012837667297492816,0.0006470412064634445,-0.004705064328555023,-0.0004076375584357905,0.002968207546254203,0.0016299157159798442,-0.0004369359244524125,-0.0007962861587143481,-0.0020733747487566927,0.001422328049965776,-0.002408906501475092,-0.0029088546205302134,-0.0009618898863325712,0.002391832899677716,0.0014595376654997563,-0.001350381625259109,-0.004717964822184081,0.0008503710467725568,-0.0017279243479190831,-0.0019878927826525853,-0.001161265587804203,-0.0006171754086612566,-0.0019196617385352401,0.0019692574250267797,-0.0005807323119791695,0.0009582547137730261,0.0009541377594947072,0.0008594876546062404,-0.002247667707405032,-0.0018567537368286483,-0.0019230978702751836,0.0021856827293600892,0.00366438848483441,0.0008008718960054978,0.0019634362656568683,-0.003723985544254921,0.0026107641100850073,-0.00034518502362483356,-0.0013307248967972397,-0.001333503923131598,0.0008499393029652751,-0.0004735366893563719,-0.0007959450790060844,-0.001099613543470341,0.0009858566610865377,-0.0007372645298086969,-0.0009681724845139154,0.0029048256375536724,-9.409599032806156e-06,-0.0009507216065762918,-0.0013493199973046905,-0.0005064995077260282,0.0006457356076799309,0.0004434160460057154,0.0003165339163709918,0.0002929111350237547,-0.0003453768647997388,0.0006196086099543781,-0.00040036419937746414,0.00021245878483928385,-0.00020890808931723183,0.00034346680066725375,1.0166425749480398e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15,112271,-0.026909943360581688,0.009358885849821722,0.004796337543587723,-0.005335550517169946,0.0023925096961041883,0.004646665743210211,-0.006128747063147438,0.001442733151129663,0.0002326912354386592,0.0005591797745826168,0.005641474401497203,-0.0004930945894491162,0.0007331759150347886,-0.004332408784758186,0.0020927507883079996,-0.0030162326262783254,-0.008178276017839058,0.006312534009272043,-0.0008138455574894731,-0.0003686998494672804,-0.0002203176645005942,0.005058929058751146,0.004265317819782796,-0.00553580222851499,-0.0009661466761783051,0.001511490351572636,0.0011990436959451586,-0.002398382353683395,-0.004190843548455981,-0.0010555873285452199,-0.0015185224295156724,0.0015549621949455601,-0.00015528559916399643,-0.0036385719899620942,0.0001921902303013209,0.0009328114220327182,-0.0007179002431070477,0.004527175600059491,0.0015968372820042535,-0.0003296833514489356,-0.002891729469922744,0.001902554677183328,0.00036468185323472,-0.0027576247193852365,0.0006526854073123186,0.0013909440891292457,-0.004881384077775102,0.0020107838308195997,0.0002699994661665059,-0.0015798046424623478,0.0004632222644646094,-0.00011844263684836989,-0.001011538286366192,-0.00065351826486311,0.0011222554833140018,-2.2877038281039168e-05,-0.00010518677642825222,-0.0006016736431585433,0.0004096263805675653,0.0006536973521741855,0.0009617537789510767,-0.0003894768196104714,-0.0003287958130660502,-0.0005044468933052612,-0.00011782046653115611,-0.0004212022077662977,1.1839649225203262e-05,0.00044815609421536794,0.00028784381591874416,5.161984846777522e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,112273,-0.030027305796425964,0.008616144664236509,-0.009664456463791762,0.0007292891464298872,0.0001420778439502158,0.003388087842499691,-0.004953872070590544,-0.002665358745830504,-0.0018765382029798739,0.0007074699551653756,0.005323752455572905,-0.0048877046513086725,-0.004260515131574998,-0.0017133738645499674,-0.0033115988438596586,-0.0010930877491325968,-0.005233413517380937,0.0018501044100072111,0.004165198327137442,0.00039806744463502476,-0.0023866111172693464,0.002844611796784393,0.003121813047429793,0.002961226896691542,-0.0019069464295410066,0.0014737983093407938,-0.000427960282677295,-0.0019923990867343174,0.0010006723061571961,0.0014221917041979772,-0.0051966616924416864,0.0029168592454149574,0.0010799571182431326,0.0017343091120082747,0.003995835570697508,-0.002297921034430052,-0.0011680696596482333,-0.0003096249459124477,0.0022220168581268173,-0.0026180645081037854,-0.0006503364259095575,-0.001084855960358891,0.0005036665258776121,-0.0009413514563784792,0.001419169710113685,-0.0001011782354927122,0.003486143958129332,-0.0012009428094599316,0.001319215408006432,-0.0003066052805555279,-0.00017575796158385862,-0.00041500493814508306,-0.0009699933600470228,-0.0003114238600593259,-0.0010415146780120745,0.001878210483842621,-0.002066530648135559,0.00128776311864853,1.8584789672412066e-05,0.0004821828633660114,0.0008485753015595612,0.0013062702185561816,-0.0007984509045222261,-0.0005318336286495354,-0.0009982556828795508,-0.0007521758415602642,0.0003880541011736602,0.0007203621528680702,0.00011685972537057648,3.176465835678969e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,112274,-0.026097385302752477,0.0036224105575745906,-0.0056228649249632345,-0.010588814303848065,0.007628084000944321,-0.005432144991075502,-0.001172184784817217,0.004535161531703376,-0.001755918029863674,-0.0038922251913016638,0.006634040067667205,0.0010147695085267038,-0.0036708195112189717,0.000336358743474111,0.00717080381036066,0.002759110694827456,-0.003318896360281109,0.003943191599793592,5.3090368343512004e-05,0.0060655653756461455,0.0033322550355615412,-0.0008902758758751754,0.0005825600030344971,0.001456085403781744,-0.002580627922724601,-0.002327929949314894,0.0037184428055281214,0.001844056562403033,0.004629028777194529,-0.0006453050414302183,0.006429590897828691,-0.00031730981697223584,-0.0011985820200260638,-0.003153477190262898,0.003047068578222651,0.001954892370262657,0.005147602908999691,-0.0011911296127513089,-0.0029965130042702414,-0.0019999038165256842,-0.005355177811214045,-0.0030621908376571878,0.0020725577898723373,0.00045969730658857653,0.0005207029866031812,-2.7547159048031455e-05,-0.0004222041204632232,-0.0013467264740530027,0.0015787772623908785,-0.002086936725934753,-6.804407155505682e-05,0.002158314525699911,0.00014866448384017147,5.87574300805531e-05,3.496455001242968e-05,0.0005157318566995316,-0.0001820093329574504,0.0006047834490173962,-0.0003791636840643898,-0.001632149113084484,-0.000692017269657763,0.0005900222071332323,-0.0005415862159906788,-0.0007904011915916197,0.0007849717092335162,0.0004058598046836559,-0.00038813669001673545,-0.0005902058159128219,-6.84831102792823e-05,-1.9770127108804753e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,112275,-0.024342471975657056,0.0021716193270231252,-0.01341569268969412,-0.003359532437526468,0.006661053463178361,-0.00814937699609011,0.0028330304338849066,0.0015802569154653003,-8.49958961037348e-05,-0.010481169092084118,0.0026752326380507178,0.001939891126908509,-0.004447442306812389,0.004149568139841594,0.004126463130989057,0.0041547786939182055,0.0005292327354436464,-0.0018798787749768093,0.0011450259802393912,0.0030491518093571143,0.004591233420819827,-0.0029609792002172107,-0.001931554607931335,0.003432612740710566,0.00012908725858833044,-0.0024453375029399285,0.000962116864361068,0.002975481419308801,0.0027602337188100644,0.0009820009320651985,0.0056929325229176,-0.002814180795149711,0.002532786784438254,-0.00030353810300174646,0.0003072552674326337,-0.0007624376870080549,0.0021100998556771396,-0.004268713751959214,-0.0011621430207129934,-0.0012457905785926385,-0.0015568713133243973,-0.0004933280788027261,0.0006881218230214151,0.0007972570415344135,0.00183156036571646,-8.081021277908102e-06,-0.0019255312868119965,0.0008911693539791407,0.00047181241276495985,0.0019486117205564151,-0.00016309959922430732,0.0024066357368954295,0.0006224830692759672,0.0009890484940737012,-0.00019351377108569435,-0.0009600444217153334,-0.0014540561934883618,-5.474866936398374e-05,-0.0004668586654943949,4.008090803747739e-05,9.161082775453593e-05,-0.00033189348352361664,0.0014497002969110688,-0.00044775834093699405,0.0005540736065346268,-0.0004846244966732609,0.0005472818981577768,0.00016470140979490358,-5.713259792730752e-05,2.3349017585464155e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
