sample_uid	87732	87130	87822	87733	87823	87435	87129	87388	87257	87429	87198	87209	87517	87918	87617	87549	87936	87537	87540
112496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9800557266461358	0	0	0	0	0
112232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9784249270799574	0	0	0	0	0
112417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9784096314999816	0	0	0	0	0
112497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9783745116381445	0	0	0	0	0
112218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9779877552464876	0	0	0	0	0
112410	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9777628032345014	0	0	0	0	0
112268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9775775775775776	0	0	0	0	0
112242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9775527426160338	0	0	0	0	0
112420	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9773373439367093	0	0	0	0	0
112411	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9771810212884374	0	0	0	0	0
112409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9770931688987379	0	0	0	0	0
112414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9770824578983096	0	0	0	0	0
112422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9769871127831585	0	0	0	0	0
112503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9765653606737459	0	0	0	0	0
112237	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9763055158285339	0	0	0	0	0
112412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9762292943785053	0	0	0	0	0
112270	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9761948138701646	0	0	0	0	0
112314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9761216657980765	0	0	0	0	0
112492	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9760787282361847	0	0	0	0	0
112500	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9760346103489498	0	0	0	0	0
112271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975828729281768	0	0	0	0	0
112326	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9757294979947448	0	0	0	0	0
112490	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9756076463973705	0	0	0	0	0
112235	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752658036389519	0	0	0	0	0
112312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752608047690015	0	0	0	0	0
112265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752212389380531	0	0	0	0	0
112489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752057869792966	0	0	0	0	0
112220	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750388802488336	0	0	0	0	0
112491	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750348582431445	0	0	0	0	0
112499	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750068662455369	0	0	0	0	0
112273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9749410911727389	0	0	0	0	0
112321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9748620478234212	0	0	0	0	0
112277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9748210972700769	0	0	0	0	0
112276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974805598755832	0	0	0	0	0
112226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9747162373411269	0	0	0	0	0
112266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9746047349881216	0	0	0	0	0
112238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9744936777652984	0	0	0	0	0
112501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9744513855518181	0	0	0	0	0
112269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974417055296469	0	0	0	0	0
112419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9743995051716435	0	0	0	0	0
112240	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9743919885550787	0	0	0	0	0
112248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9742850553505535	0	0	0	0	0
112502	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9742114236999148	0	0	0	0	0
112504	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9741476400122863	0	0	0	0	0
112243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9740368949387712	0	0	0	0	0
112274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9740172273226755	0	0	0	0	0
112280	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9739951717419847	0	0	0	0	0
112424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9738029540658985	0	0	0	0	0
112315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9732560731000669	0	0	0	0	0
112227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9732486528098537	0	0	0	0	0
112221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731925264012998	0	0	0	0	0
112223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731816672201926	0	0	0	0	0
112246	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731758817549073	0	0	0	0	0
112416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731226463855867	0	0	0	0	0
112279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9729078657961806	0	0	0	0	0
112320	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972859450726979	0	0	0	0	0
112275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9724538477494296	0	0	0	0	0
112234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9724111996171071	0	0	0	0	0
112245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9722584511262294	0	0	0	0	0
112493	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720790378006873	0	0	0	0	0
112421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720527920917026	0	0	0	0	0
112239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720383676069798	0	0	0	0	0
112241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720011935548041	0	0	0	0	0
112244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9718841400132087	0	0	0	0	0
112415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9715230521166407	0	0	0	0	0
112225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9713734519883005	0	0	0	0	0
112233	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9706506364922206	0	0	0	0	0
112323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9703344937187831	0	0	0	0	0
112230	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9703072553576039	0	0	0	0	0
112236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9702885439481953	0	0	0	0	0
112418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9700969081679741	0	0	0	0	0
112317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9698420296792724	0	0	0	0	0
112217	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690637720488466	0	0	0	0	0
112267	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690225172458675	0	0	0	0	0
112325	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9688686019078879	0	0	0	0	0
