sample_uid	87732	87130	87822	87733	87823	87435	87129	87388	87257	87429	87198	87209	87517	87918	87617	87549	87936	87537	87540
112496	0	0	0	0	0	0	0	0	0	0	0	0	0	6683.0	0	0	0	0	0
112232	0	0	0	0	0	0	0	0	0	0	0	0	0	21133.0	0	0	0	0	0
112417	0	0	0	0	0	0	0	0	0	0	0	0	0	26737.0	0	0	0	0	0
112497	0	0	0	0	0	0	0	0	0	0	0	0	0	17780.0	0	0	0	0	0
112218	0	0	0	0	0	0	0	0	0	0	0	0	0	27635.0	0	0	0	0	0
112410	0	0	0	0	0	0	0	0	0	0	0	0	0	5804.0	0	0	0	0	0
112268	0	0	0	0	0	0	0	0	0	0	0	0	0	19532.0	0	0	0	0	0
112242	0	0	0	0	0	0	0	0	0	0	0	0	0	23168.0	0	0	0	0	0
112420	0	0	0	0	0	0	0	0	0	0	0	0	0	23719.0	0	0	0	0	0
112411	0	0	0	0	0	0	0	0	0	0	0	0	0	21069.0	0	0	0	0	0
112409	0	0	0	0	0	0	0	0	0	0	0	0	0	40565.0	0	0	0	0	0
112414	0	0	0	0	0	0	0	0	0	0	0	0	0	30228.0	0	0	0	0	0
112422	0	0	0	0	0	0	0	0	0	0	0	0	0	24411.0	0	0	0	0	0
112503	0	0	0	0	0	0	0	0	0	0	0	0	0	18669.0	0	0	0	0	0
112237	0	0	0	0	0	0	0	0	0	0	0	0	0	25258.0	0	0	0	0	0
112412	0	0	0	0	0	0	0	0	0	0	0	0	0	29939.0	0	0	0	0	0
112270	0	0	0	0	0	0	0	0	0	0	0	0	0	16075.0	0	0	0	0	0
112314	0	0	0	0	0	0	0	0	0	0	0	0	0	20603.0	0	0	0	0	0
112492	0	0	0	0	0	0	0	0	0	0	0	0	0	12894.0	0	0	0	0	0
112500	0	0	0	0	0	0	0	0	0	0	0	0	0	17146.0	0	0	0	0	0
112271	0	0	0	0	0	0	0	0	0	0	0	0	0	16956.0	0	0	0	0	0
112326	0	0	0	0	0	0	0	0	0	0	0	0	0	14111.0	0	0	0	0	0
112490	0	0	0	0	0	0	0	0	0	0	0	0	0	11279.0	0	0	0	0	0
112235	0	0	0	0	0	0	0	0	0	0	0	0	0	21923.0	0	0	0	0	0
112312	0	0	0	0	0	0	0	0	0	0	0	0	0	32720.0	0	0	0	0	0
112265	0	0	0	0	0	0	0	0	0	0	0	0	0	23142.0	0	0	0	0	0
112489	0	0	0	0	0	0	0	0	0	0	0	0	0	19548.0	0	0	0	0	0
112220	0	0	0	0	0	0	0	0	0	0	0	0	0	12539.0	0	0	0	0	0
112491	0	0	0	0	0	0	0	0	0	0	0	0	0	14685.0	0	0	0	0	0
112499	0	0	0	0	0	0	0	0	0	0	0	0	0	21300.0	0	0	0	0	0
112273	0	0	0	0	0	0	0	0	0	0	0	0	0	21515.0	0	0	0	0	0
112321	0	0	0	0	0	0	0	0	0	0	0	0	0	14310.0	0	0	0	0	0
112277	0	0	0	0	0	0	0	0	0	0	0	0	0	3678.0	0	0	0	0	0
112276	0	0	0	0	0	0	0	0	0	0	0	0	0	9402.0	0	0	0	0	0
112226	0	0	0	0	0	0	0	0	0	0	0	0	0	14341.0	0	0	0	0	0
112266	0	0	0	0	0	0	0	0	0	0	0	0	0	11897.0	0	0	0	0	0
112238	0	0	0	0	0	0	0	0	0	0	0	0	0	26897.0	0	0	0	0	0
112501	0	0	0	0	0	0	0	0	0	0	0	0	0	12167.0	0	0	0	0	0
112269	0	0	0	0	0	0	0	0	0	0	0	0	0	21939.0	0	0	0	0	0
112419	0	0	0	0	0	0	0	0	0	0	0	0	0	28356.0	0	0	0	0	0
112240	0	0	0	0	0	0	0	0	0	0	0	0	0	20433.0	0	0	0	0	0
112248	0	0	0	0	0	0	0	0	0	0	0	0	0	25347.0	0	0	0	0	0
112502	0	0	0	0	0	0	0	0	0	0	0	0	0	18284.0	0	0	0	0	0
112504	0	0	0	0	0	0	0	0	0	0	0	0	0	19029.0	0	0	0	0	0
112243	0	0	0	0	0	0	0	0	0	0	0	0	0	18533.0	0	0	0	0	0
112274	0	0	0	0	0	0	0	0	0	0	0	0	0	27478.0	0	0	0	0	0
112280	0	0	0	0	0	0	0	0	0	0	0	0	0	22997.0	0	0	0	0	0
112424	0	0	0	0	0	0	0	0	0	0	0	0	0	29998.0	0	0	0	0	0
112315	0	0	0	0	0	0	0	0	0	0	0	0	0	21835.0	0	0	0	0	0
112227	0	0	0	0	0	0	0	0	0	0	0	0	0	10114.0	0	0	0	0	0
112221	0	0	0	0	0	0	0	0	0	0	0	0	0	14376.0	0	0	0	0	0
112223	0	0	0	0	0	0	0	0	0	0	0	0	0	11721.0	0	0	0	0	0
112246	0	0	0	0	0	0	0	0	0	0	0	0	0	24888.0	0	0	0	0	0
112416	0	0	0	0	0	0	0	0	0	0	0	0	0	26358.0	0	0	0	0	0
112279	0	0	0	0	0	0	0	0	0	0	0	0	0	27867.0	0	0	0	0	0
112320	0	0	0	0	0	0	0	0	0	0	0	0	0	18066.0	0	0	0	0	0
112275	0	0	0	0	0	0	0	0	0	0	0	0	0	23441.0	0	0	0	0	0
112234	0	0	0	0	0	0	0	0	0	0	0	0	0	28444.0	0	0	0	0	0
112245	0	0	0	0	0	0	0	0	0	0	0	0	0	27582.0	0	0	0	0	0
112493	0	0	0	0	0	0	0	0	0	0	0	0	0	13578.0	0	0	0	0	0
112421	0	0	0	0	0	0	0	0	0	0	0	0	0	36973.0	0	0	0	0	0
112239	0	0	0	0	0	0	0	0	0	0	0	0	0	27463.0	0	0	0	0	0
112241	0	0	0	0	0	0	0	0	0	0	0	0	0	19545.0	0	0	0	0	0
112244	0	0	0	0	0	0	0	0	0	0	0	0	0	20602.0	0	0	0	0	0
112415	0	0	0	0	0	0	0	0	0	0	0	0	0	35549.0	0	0	0	0	0
112225	0	0	0	0	0	0	0	0	0	0	0	0	0	15609.0	0	0	0	0	0
112233	0	0	0	0	0	0	0	0	0	0	0	0	0	19215.0	0	0	0	0	0
112323	0	0	0	0	0	0	0	0	0	0	0	0	0	19233.0	0	0	0	0	0
112230	0	0	0	0	0	0	0	0	0	0	0	0	0	7516.0	0	0	0	0	0
112236	0	0	0	0	0	0	0	0	0	0	0	0	0	20378.0	0	0	0	0	0
112418	0	0	0	0	0	0	0	0	0	0	0	0	0	21022.0	0	0	0	0	0
112317	0	0	0	0	0	0	0	0	0	0	0	0	0	10130.0	0	0	0	0	0
112217	0	0	0	0	0	0	0	0	0	0	0	0	0	14284.0	0	0	0	0	0
112267	0	0	0	0	0	0	0	0	0	0	0	0	0	7445.0	0	0	0	0	0
112325	0	0	0	0	0	0	0	0	0	0	0	0	0	18891.0	0	0	0	0	0
112224	0	0	0	0	0	0	0	0	0	0	0	0	0	22992.0	0	0	0	0	0
112247	0	0	0	0	0	0	143.0	0	0	0	0	0	0	31171.0	0	0	0	0	0
112316	0	0	0	0	0	0	0	0	0	0	0	0	0	9319.0	0	0	0	0	0
112423	0	0	0	0	0	0	0	0	0	0	0	0	0	22697.0	0	0	0	0	0
112231	0	0	0	0	0	0	0	0	0	0	0	0	0	10515.0	0	0	0	0	0
112413	0	0	0	0	0	0	0	0	0	0	0	0	0	16729.0	0	0	0	0	0
112313	0	0	0	0	0	0	0	0	0	0	0	0	0	19463.0	0	0	0	0	0
112398	0	0	0	0	256.0	0	0	0	0	0	0	17.0	0	36256.0	0	0	0	0	0
112272	0	0	0	0	0	0	0	0	0	0	0	0	0	5313.0	0	0	0	0	0
112322	0	0	0	0	0	207.0	0	0	0	0	30.0	0	0	21128.0	0	0	0	0	0
112219	0	0	0	0	0	0	0	0	0	0	0	0	0	4149.0	0	0	0	0	0
112498	0	0	0	0	0	0	0	0	0	0	0	0	0	4471.0	0	0	0	0	0
112278	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.0	0	0	0	0	0
112311	0	0	0	432.0	0	0	0	0	0	0	0	0	0	19791.0	0	0	0	0	0
112228	0	0	0	0	0	0	0	0	0	0	0	0	0	5628.0	0	0	0	0	0
112229	0	0	0	0	0	0	0	205.0	0	0	0	0	0	10442.0	0	0	0	0	0
112324	0	0	0	0	0	0	0	0	0	0	0	0	0	7758.0	0	0	0	0	0
112319	0	0	0	1062.0	0	0	0	0	22.0	0	0	0	0	24630.0	0	0	0	0	0
112318	0	0	0	0	0	0	346.0	0	0	0	0	0	0	8792.0	0	0	0	0	0
112562	0	0	0	0	0	0	3583.0	0	0	0	0	0	0	44375.0	0	0	0	0	0
112538	3511.0	0	0	0	0	0	0	0	0	0	0	0	0	24093.0	0	0	0	0	0
112290	0	0	0	0	0	0	0	737.0	0	0	0	0	0	4475.0	0	0	0	0	0
112552	4870.0	0	0	0	0	0	0	0	0	0	0	0	0	27473.0	0	0	0	0	0
112567	9657.0	0	0	0	0	0	0	0	0	0	0	0	0	43466.0	0	0	0	0	0
112557	0	0	0	5159.0	0	0	0	0	0	0	0	0	0	23804.0	0	0	0	0	0
112556	5373.0	0	0	0	0	0	0	0	0	0	0	0	0	22953.0	0	0	0	0	0
112566	3381.0	0	0	0	0	0	0	0	0	0	0	0	0	16086.0	0	0	0	0	0
112540	7026.0	0	0	0	0	0	0	0	0	0	0	0	0	30289.0	0	0	0	0	0
112563	7450.0	0	0	0	0	0	0	0	0	0	0	0	0	27560.0	0	0	0	0	0
112568	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	23916.0	0	0	0	0	0
112294	0	0	0	0	0	0	0	1065.0	11.0	0	0	0	0	4564.0	0	0	0	0	0
112555	6288.0	0	0	0	0	0	0	0	0	0	0	0	0	23916.0	0	0	0	0	0
112284	0	0	0	1589.0	0	0	0	0	0	0	0	0	0	5969.0	0	0	0	0	0
112285	0	0	0	819.0	0	0	0	0	0	0	0	0	0	3489.0	0	0	0	0	0
112291	0	0	0	1159.0	0	0	0	0	0	0	0	0	0	4120.0	0	0	0	0	0
112541	8421.0	0	0	0	0	0	0	0	0	0	0	0	0	28912.0	0	0	0	0	0
112565	8050.0	0	0	0	0	0	0	0	0	0	0	0	0	25737.0	0	0	0	0	0
112537	7135.0	0	0	0	0	0	0	0	0	0	0	0	0	22566.0	0	0	0	0	0
112283	4746.0	0	0	0	0	0	0	0	0	0	0	0	0	13880.0	0	0	0	0	0
112561	0	0	0	10094.0	0	0	0	0	0	0	0	0	0	28413.0	0	0	0	0	0
112558	10061.0	0	0	0	0	0	0	0	0	0	0	0	0	27994.0	0	0	0	0	0
112554	0	0	0	7034.0	0	0	0	0	0	0	0	0	0	19105.0	0	0	0	0	0
112560	9272.0	0	0	0	0	0	0	0	0	0	0	0	0	23785.0	0	0	0	0	0
112553	0	0	0	12241.0	0	0	0	0	0	0	0	0	0	29708.0	0	0	0	0	0
112564	0	0	0	10806.0	0	0	0	0	0	0	0	0	0	26360.0	0	0	0	0	0
112200	10502.0	0	0	0	0	0	0	0	0	0	0	0	0	24372.0	0	0	0	0	0
112185	11059.0	0	0	0	0	0	0	0	0	0	0	0	0	24240.0	0	0	0	0	0
112559	10866.0	0	0	0	0	0	0	0	0	0	0	0	0	23161.0	0	0	0	0	0
112545	7439.0	0	0	0	0	0	0	0	0	0	0	0	0	14259.0	0	0	0	0	0
112288	3951.0	0	0	0	0	0	0	0	0	0	0	0	0	7047.0	0	0	0	0	0
112195	11305.0	0	0	0	0	0	0	0	0	0	0	0	0	16299.0	0	0	0	0	0
112521	0	12440.0	0	0	0	0	0	0	0	0	0	0	0	18054.0	0	0	0	0	0
112529	0	9328.0	0	0	0	0	0	0	0	0	0	0	0	13913.0	0	0	0	0	0
112188	16068.0	0	0	0	0	0	0	0	0	0	0	0	0	21033.0	0	0	0	0	0
112287	0	0	0	4384.0	0	0	0	0	0	0	0	0	0	5944.0	0	0	0	0	0
112263	18207.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112487	8956.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112254	28524.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112357	17405.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112448	16761.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112475	5471.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112486	6531.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112264	24277.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112249	21567.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112259	20389.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112250	16004.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112488	17185.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112473	14569.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112258	19906.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112451	18243.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112478	3152.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112341	11970.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112260	26585.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112255	27962.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112262	20361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112447	17912.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112261	14122.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112252	24779.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112474	10053.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112253	24729.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112442	8397.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112482	11179.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112484	8478.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112337	12543.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112257	23470.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112456	18126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112483	12744.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112477	13557.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112251	23047.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112480	10893.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112444	6746.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112336	23198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112479	12723.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112452	13934.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112297	13099.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112450	8984.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112481	12404.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112454	15699.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.0	0	0	0
112347	15760.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112335	30567.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112333	25674.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112334	21953.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112256	25094.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112340	21778.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112301	8105.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
