sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
112324	I7	1.5565279942452943	1.019182352235943	0.04867521879870519	1.018822683131519	0.04855532909723055	0.0	0.0	0.00035966910442392997	0.00011988970147464332	1.0	0.0016784558206450065	0	0	0	0.051792351037045915	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112319	I2	1.3797663903541824	1.0318010550113037	0.029766390354182368	1.031688018085908	0.02972871137905049	0.0	0.0	0.00011303692539562925	3.767897513187641e-05	1.0	0.0014318010550113038	0	0	0.006217030896759609	0.02354935945742276	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112318	I16	1.4823208477599412	1.023397335012066	0.0407092645052985	1.023397335012066	0.0407092645052985	0.0	0.0	0.0	0.0	1.0	0.0017836533417269962	0	0	0.001993494911341937	0.03367957192319798	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112562	X3	1.4362246409734705	1.0284060604863403	0.02676648954032752	1.0284060604863403	0.02676648954032752	0.0	0.0	0.0	0.0	1.0	0.0007506469391383363	0	0	0.011496750488908206	0.029433261560950552	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112538	W10	1.4241580756013745	1.040274914089347	0.03374570446735395	1.0394158075601374	0.03367697594501718	0.0006872852233676976	3.436426116838488e-05	0.0001718213058419244	3.436426116838488e-05	1.0	0.00140893470790378	0	0	0.01993127147766323	0.020515463917525775	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112290	G4	1.5696428571428571	1.03	0.04446428571428571	1.03	0.04446428571428571	0.0	0.0	0.0	0.0	1.0	0.0067857142857142855	0	0	0.030892857142857142	0.025714285714285714	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112552	W9	1.4432699288514592	1.0517206330768114	0.032728328735298386	1.0511398286626978	0.03269928851459271	0.0005808044141135473	2.9040220705677363e-05	0.0	0.0	1.0	0.0012777697110498039	0	0	0.02697836503557427	0.02018295339044577	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112567	X8	1.3982476025980102	1.0410032205249995	0.027455425415159856	1.0407693276479373	0.02741944189561181	0.00023389287706230546	3.5983519548047e-05	0.0	0.0	1.0	0.0005937280725427755	0	0	0.01970097695255573	0.019377125276623306	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112557	X13	1.3938798887252495	1.0314187530682377	0.034789723449517265	1.0314187530682377	0.034789723449517265	0.0	0.0	0.0	0.0	1.0	0.0011127475045000818	0	0	0.021436753395516282	0.026411389297987236	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112556	X12	1.4287922056106166	1.037863262220729	0.03433562909457417	1.0376280866789853	0.0342684360826474	0.00023517554174365865	6.719301192675962e-05	0.0	0.0	1.0	0.0011086846967915337	0	0	0.021736939358306735	0.02119939526289266	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112566	X7	1.4286053356118864	1.0265831197189785	0.03550745276749264	1.0262033608658503	0.03545998291085161	0.00037975885312826357	4.7469856641032946e-05	0.0	0.0	1.0	0.0018038545523592518	0	0	0.029763600113927657	0.02648818000569638	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112540	W12	1.4423980502022664	1.045051383200583	0.03110630920374884	1.0445488580115079	0.031081182944295082	0.0005025251890751023	2.512625945375512e-05	0.0	0.0	1.0	0.001055302897057715	0	0	0.0301766376039599	0.017060730169099727	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112563	X4	1.4421414831071013	1.0492291852935598	0.03218727139722019	1.0489853423284294	0.03216017773442792	0.000243842965130456	2.7093662792272888e-05	0.0	0.0	1.0	0.000975371860521824	0	0	0.027337505757403343	0.01690644558237828	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112568	X9	1.4290213933761617	1.045749391879249	0.03399239069419323	1.0453127923657457	0.03393001933512131	0.0004365995135033992	6.237135907191417e-05	0.0	0.0	1.0	0.0010914987837584982	0	0	0.026320713528347785	0.01799413709224724	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112294	G9	1.5477935189708516	1.0130271942680344	0.04054714215925745	1.0130271942680344	0.04054714215925745	0.0	0.0	0.0	0.0	1.0	0.005536557563914672	0	0	0.04005862237420616	0.0268685881778212	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112555	X11	1.4269049391908661	1.04855423181931	0.034127575080665176	1.048337056341524	0.03409655001241003	0.00021717547778605113	3.1025068255150164e-05	0.0	0.0	1.0	0.0011789525936957061	0	0	0.032390171258376774	0.021221146686522713	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112284	G13	1.6313238036047235	1.0266003729024238	0.043132380360472344	1.0266003729024238	0.043132380360472344	0.0	0.0	0.0	0.0	1.0	0.004599129894344313	0	0	0.028589185829707896	0.02386575512740833	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112285	G14	1.6068646030743314	1.016635081069699	0.04253527058328069	1.016635081069699	0.04253527058328069	0.0	0.0	0.0	0.0	1.0	0.008422825858075385	0	0	0.04274584122973258	0.028637607917456304	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112291	G6	1.583026477292653	1.0154304751884973	0.04295984569524811	1.0138523584078556	0.04278449938628792	0.0015781167806417674	0.0001753463089601964	0.0	0.0	1.0	0.006137120813606874	0	0	0.04751884972821322	0.014904436261616694	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112541	W13	1.4041238648206045	1.0404198302813756	0.03208277504838469	1.0384596297950475	0.03203314971961689	0.001960200486328222	4.962532876780309e-05	0.0	0.0	1.0	0.0010173192397399634	0	0	0.03796337650736937	0.01736886506873108	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
